node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
bắc,0.36547595,-0.44845724,0.19083066,-0.34908482,-0.18454796,-0.25142854,-0.50815207,-0.15964587,0.058145292,-0.11972642,-0.21632877,-0.319624,-0.1478199,-0.1410304,-0.14966163,-0.40173584,0.40478784,0.17229237,-0.35598287,0.07086831,0.19107763,0.24772118,-0.83357656,-0.29160073,0.2330362,0.1123977,-0.19612858,0.15262564,0.007073248,0.34068236,0.080129735,-0.25668356,-0.07636174,-0.5108371,0.010296328,-0.24911368,0.48879,-0.24460737,0.045102816,0.07178822,-0.040608246,0.07422381,0.37598017,0.5210301,0.09465959,0.7923124,0.23614398,0.050294578,-0.5973399,-0.16755538,0.45136738,0.17459926,0.0057787327,-0.04100213,-0.29273185,0.14339852,0.14668195,0.004917893,0.20459257,-0.5509059,0.14422277,0.3365073,0.10019949,0.028853519
hai,0.003545792,0.178608,0.27071598,-0.21451233,0.16424382,-0.20661667,-0.109745726,-0.087188125,-0.3269714,0.15947556,0.019329937,-0.068581015,-0.0937399,-0.26014018,-0.36454126,-0.18900879,-0.45072913,0.44723776,0.31738412,0.2722459,0.5316778,0.14487219,-0.34471828,0.21275254,0.2779972,0.01929763,-0.04501703,-0.10545158,0.1294103,0.24816915,-0.39273793,-0.41167688,0.45594802,-0.023599435,0.035152394,0.028550055,0.43786728,-0.20169418,-0.48537892,0.24695277,-0.07673449,-0.39876306,0.004638016,-0.028848376,0.6189703,-0.13005486,0.059340052,-0.47950837,-0.6878959,-0.55744874,0.48225793,0.30148816,0.076644965,-0.49470222,-0.07198402,0.14717285,0.067456186,0.41319546,0.4481225,-0.17851798,-0.16083129,0.14483863,0.14836855,0.2608454
đến,-0.38056388,-0.21697989,0.29518294,0.34749916,0.25600082,0.017660657,0.53830564,-0.10660472,0.020022735,0.119973905,-0.049048476,-0.39056444,0.36409667,0.34561512,-0.16975997,-0.48189366,-0.68540585,0.61979073,-0.4737089,0.35866302,-0.043549024,-0.019778386,-0.34194666,-0.21342847,0.36977676,0.082803704,0.03486871,-0.25689355,-0.23506276,-0.046742562,0.12101035,0.2566704,-0.012096566,0.011731304,0.477254,-0.3121431,0.7077938,-0.12522556,-0.33408132,-0.21477245,0.11391048,0.44856134,0.00758746,-0.05908073,0.07088158,0.05189057,0.5360833,0.05259924,-0.0064354828,-0.17774631,0.629933,0.19739227,-0.1637463,-0.2576346,-0.85670644,0.27468246,0.17773192,-0.43434387,0.13718048,-0.1503852,0.17560554,-0.14659166,0.034151055,-0.11303068
từ,0.1452115,-0.847791,0.08879163,-0.38080567,-0.20834921,-0.25353152,-0.49932954,-0.16888268,-0.21132976,-0.03334607,-0.4431839,-0.3607646,-0.13749266,-0.4178032,-0.29965815,-0.5357845,0.57396513,0.03413979,-0.15580805,-0.09617415,0.05386697,0.04929732,-0.3600672,-0.5482186,-0.12918362,0.122908354,-0.100925796,0.021360314,-0.012888788,0.2793814,0.04391879,0.042200487,-0.15575807,-0.37557602,0.059874095,0.153349,0.39022607,-0.3121783,-0.31800395,-0.102939494,-0.1494782,0.35546568,0.38617116,0.22787884,-0.0356274,0.43523827,0.1169016,-0.24049653,-0.014668247,0.053033587,0.28477252,0.08042804,-0.38654387,0.045026742,-0.40983155,0.39782697,0.73009706,-0.10589384,0.2828721,-0.37719488,-0.15947622,0.08536331,0.22906731,0.29180336
ra,0.09541547,-0.29496637,0.17100646,-0.41195711,-0.24479783,0.28817853,-0.2969244,0.035561863,-0.40151495,0.34046432,0.08475574,0.18890552,-0.21174599,-0.6212022,-0.5235353,0.21849874,-0.06389746,0.69991416,0.19363971,0.625983,0.09656028,0.05541155,-0.6411347,0.107724436,0.42933938,0.14729759,0.14150375,-0.027972028,-0.3022162,-0.04928496,-0.27411285,-0.65235764,-0.47291806,0.11817647,-0.05640112,0.18443535,0.34556946,-0.25160664,0.27664807,0.519049,0.16293396,-0.4976755,-0.12032976,-0.16207817,0.7297757,0.41056693,0.11141119,-0.2822803,-0.62125874,-0.25810254,0.57852626,0.007091736,0.030077077,-0.47293133,-0.442169,0.24974903,0.37761372,0.16690253,0.3194099,0.12136655,0.35738438,-0.18108141,0.14975649,-0.033876847
có,-0.13185503,0.06453545,0.51340884,-0.017850617,0.2830753,0.5501289,0.037614804,-0.10552422,-0.18195798,-0.11746719,0.007487001,-0.3796973,0.194981,-0.1721732,0.17928217,-0.022365531,-0.6632047,0.8126815,-0.05255851,0.20621946,0.59002113,0.013988952,-0.38193023,0.08267775,0.23841166,0.057095863,0.23929702,-0.7159897,0.041913584,-0.1413902,0.041750815,0.0786068,-0.024619995,-0.0881079,0.38427332,-0.25238174,0.72158915,-0.08530431,0.20456603,-0.40068182,-0.1124244,0.13456774,0.06931334,-0.03382803,0.24415323,0.05760275,0.5271901,-0.13049604,-0.1334794,-0.57175064,0.08120477,-0.024626544,-0.36514002,-0.13488337,-0.7146945,-0.39637125,-0.27499023,-0.18802203,-0.21247558,-0.36296546,0.2290996,-0.13181403,-0.32268953,0.32399178
diện tích,0.4733905,-0.3901171,0.100963846,-0.10551344,0.08254435,0.16515072,-0.036147937,-0.19326167,-0.10350626,-0.05497602,-0.5490813,-0.48183373,0.6407053,-0.3381515,0.070121735,0.10722527,-0.13974835,0.39275953,0.1917178,0.016566817,0.33557022,-0.0018017652,-0.520364,-0.2216102,0.4570999,-0.14810146,-0.27249753,-0.55268866,0.24559274,0.8236475,-0.019941295,0.21658996,-0.09287113,-0.23576194,-0.33036315,-0.21744128,0.47505105,-0.07038332,-0.52185255,0.28375238,-0.21470398,0.06722309,-0.3778287,0.36263794,0.25357264,-0.41309285,0.041415364,-0.18650696,0.35435528,-0.5274201,0.12002574,0.39465433,-0.19190435,0.4535762,-0.30216473,0.5242972,0.6570225,0.0017393583,0.27027193,-0.3347189,-0.6465813,0.25352597,0.4455294,0.6249674
gần,0.55942136,-0.93202275,-0.08282706,-0.21409793,-0.024086805,0.035121262,-0.5059757,-0.14546558,-0.021906782,0.28690627,-0.797373,-0.5120909,0.18503119,-0.5854613,-0.041937433,-0.4280665,0.3649155,0.08893806,0.0280915,0.10764278,0.3712128,-0.28783783,-0.6124854,-0.41522434,0.039875973,-0.113934875,-0.17792149,-0.45479625,0.5088777,0.8737782,0.02931945,0.11333697,-0.18158835,-0.7743151,-0.1712302,-0.2215865,0.49523672,-0.29178777,-0.09276139,0.23290493,-0.303422,0.06542292,-0.13571551,0.3408967,0.19456805,0.07825824,0.25053588,-0.16125432,-0.011177127,-0.40803704,0.38031656,0.40547502,-0.3001303,0.4106996,-0.1513438,0.6208544,0.80264103,0.119332306,0.122678384,-0.3306575,-0.5296318,0.3190917,0.53749335,0.45511445
vai trò,-0.26175347,-0.1413509,-0.0671479,-0.12166487,-0.34128705,0.14768265,0.22929287,0.11134378,-0.28313223,0.12802416,-0.19744824,-0.08551757,-0.228839,0.44650126,-0.4870946,-0.47974104,-0.039748047,0.6443142,-0.049947433,0.32673532,-0.026434425,0.07433386,-0.3375769,-0.4990948,0.02117153,-0.43696988,0.17703453,0.29151222,-0.025959883,0.07215247,0.61440873,-0.05280021,0.27659234,-0.41351315,0.009051916,-0.4529879,0.3415937,-0.143748,-0.16385604,0.50132585,-0.683758,-0.15912089,-0.28733706,-0.44041532,0.107647896,0.60790974,0.008812007,-0.17881045,0.21558487,-0.29350227,0.42636195,0.45704433,-0.4013648,-0.31940028,0.03167212,0.18501468,0.25351343,-0.26661044,0.06482624,-0.6046536,0.13247424,-0.44886076,-0.2568722,0.22467954
các,-0.06174648,-0.20192277,0.23782445,-0.15053312,-0.10169202,-0.25090888,-0.2885593,0.124037854,-0.2912615,0.14108615,-0.45007947,0.01433033,-0.13834234,-0.7089781,-0.28981742,-0.37063143,0.23831542,-0.21108624,-0.48956126,0.29306522,0.29448372,-0.38399178,-0.45061734,-0.41277558,-0.11297622,0.33437103,0.25867146,-0.084018044,0.37342364,-0.098279,0.3465552,-0.1818511,0.19703938,-0.18444966,-0.06824392,-0.08457632,0.2523878,-0.08477266,-0.76867175,-0.15541595,-0.3345511,-0.03401233,-0.062383242,-0.3295356,0.14099264,0.23276179,-0.38162214,-0.17904446,-0.21921192,-0.26836854,0.16308993,0.14091901,-0.6415646,0.024996037,-0.24377792,0.07825585,0.8682328,-0.06950128,0.56191623,-0.44948462,-0.08574157,0.081209816,0.032229062,0.08136608
trên,0.14733075,0.1778052,0.27786702,0.005595139,0.0662701,-0.29973876,0.21234892,-0.015130148,-0.26557577,-0.04701935,-0.34593278,-0.017965391,0.21015202,-0.12792048,-0.14706807,-0.15406759,-0.55458444,0.4689509,0.2834065,0.29930374,0.6346122,0.016489727,-0.22843838,0.0038278424,0.22000152,-0.29795554,-0.18153971,-0.43483728,0.19673958,0.31099087,-0.20264237,-0.14908895,0.53164166,0.16586491,-0.07361731,-0.11660864,0.32914016,-0.14188604,-0.57847494,0.23404539,-0.10205416,-0.5525641,-0.21464138,0.10938442,0.43922353,-0.28277403,-0.26079664,-0.15246226,-0.09796831,-0.6060187,0.35290852,0.6745607,-0.28796068,0.08163193,-0.04274797,0.27267462,0.44394293,0.01571301,0.552219,-0.10631877,-0.1689402,-0.19164088,0.036105312,0.45620432
như,-0.06820333,0.14611405,0.4257799,0.006637977,-0.050730746,0.28712958,0.016526295,-0.13990645,0.06526533,0.13856183,-0.114414476,-0.10613073,-0.012620186,-0.20968805,-0.06331568,-0.44391757,0.14818934,0.19574462,-0.51258755,0.22679016,0.124299794,-0.34890682,-0.51921105,-0.3431479,0.18727547,0.043548625,0.47476068,0.14508623,0.3816044,0.026612114,0.43973142,-0.15271372,0.551381,-0.32640004,0.25165808,-0.47613305,0.46865597,-0.22419262,-0.38628253,0.21268219,-0.48279035,-0.23189397,-0.315455,-0.24554956,0.13930176,0.5459367,-0.050308846,-0.31167993,-0.08289154,-0.37972417,-0.08778334,0.30735785,-0.36276525,-0.18689613,0.022886446,-0.31626853,0.21760307,-0.23073606,0.057925764,-0.69655234,-0.19742975,-0.046022393,0.015307834,-0.098163456
trong,-0.7079971,-0.54848707,-0.018218275,0.049349226,-0.13413656,0.28584954,0.107051976,-0.067179315,-0.027930606,0.19929208,-0.25603086,-0.068442754,0.12317801,0.04493168,-0.047593433,-0.33872446,-0.18476093,0.9148915,-0.11568414,0.2656906,-0.18212502,0.4703122,-0.19407508,-0.5120323,0.049430568,-0.2933689,0.117411636,0.19070385,-0.34515744,0.14187318,0.3026284,0.17490849,0.13656817,-0.09066383,0.24610709,0.09630584,0.5656519,-0.49446154,0.0015109628,0.34444216,-0.34295264,-0.068642616,-0.09624963,-0.41702116,-0.18890712,0.4004318,0.30918217,-0.56244975,0.32169133,0.10976324,0.38216162,-0.042239252,-0.45123804,-0.3470015,-0.5327705,0.077400975,0.6204798,-0.59558487,0.25932726,-0.48993516,0.102176204,-0.5045069,0.17335641,0.37496442
nhiều,0.0501327,-0.25651684,0.34308293,0.08501753,0.039714012,0.36551973,0.05616847,-0.1781667,-0.34790424,0.050983243,-0.31427556,-0.629145,0.41916028,0.3358379,-0.013313659,-0.43860278,-0.58992684,0.6433283,-0.420846,0.24783996,0.02314725,-0.15501896,-0.4629266,-0.25284687,0.45813286,0.053721286,-0.15963633,-0.41812116,0.18629815,0.20354408,0.23924913,0.2897947,-0.05497786,-0.25974104,0.103306875,-0.3497014,0.58154666,0.045750003,-0.20418818,-0.16663562,-0.14783455,0.17647536,-0.34018484,-0.09303258,0.3130108,-0.4039999,0.31278595,-0.0037742527,0.284072,-0.30450302,0.0017917154,-0.09347067,-0.14972435,-0.211636,-0.55974615,-0.12915291,0.06829739,0.010169041,-0.23241432,-0.46191278,-0.30265194,-0.24530514,-0.079601355,-0.22172914
nam,0.36664528,-0.26147172,0.30023015,-0.37738246,-0.03588112,-0.018081546,-0.7236112,-0.061043132,-0.015926475,-0.23395611,-0.13241485,-0.45582855,-0.15926425,-0.19099332,-0.14964189,-0.2840831,0.18282741,0.4014112,-0.45769018,-0.15528333,0.21425731,0.18571584,-0.66965896,-0.07385957,0.20876434,0.10164145,-0.1152306,0.098105334,-0.038496815,0.26173648,0.10176437,-0.4250718,-0.14151205,-0.15915,0.011237086,-0.116545506,0.80194026,-0.18905532,-0.15656759,0.11716976,-0.3005839,0.21313193,0.42687854,0.6352467,-0.05784566,0.5964648,0.33862165,-0.0808651,-0.48108205,-0.25667968,0.37784,-0.077065594,-0.17861077,-0.29470524,-0.4885373,-0.3303879,-0.18639974,-0.059041776,0.08162636,-0.7471438,-0.018313367,0.36805394,0.2425628,0.34160534
kết nối,-0.24529251,-0.024390344,0.42486757,-0.13181011,-0.4414646,-0.07110624,-0.24239321,0.15127987,-0.3599898,-0.11929472,-0.15560554,-0.14664498,0.04828995,-0.71778977,-0.15741798,-0.4507611,0.020722616,0.07321195,-0.5582041,0.30180418,0.18323317,-0.33650756,-0.24914053,-0.33846223,0.08157992,0.20325176,0.32044458,-0.26480728,0.37573656,-0.26156315,0.17976174,0.121634655,0.255444,0.074767664,0.05402339,-0.083873466,0.2465136,-0.27745834,-0.7635508,-0.27154833,-0.27159455,-0.30830133,0.013387256,-0.10852057,0.046555523,0.20641966,-0.43688506,-0.23068364,-0.16419359,-0.3298369,0.07806719,0.21336395,-0.6823126,-0.18885453,-0.50356966,-0.43030432,0.8362484,-0.20835808,0.72638476,-0.41411453,0.030940086,0.12543587,-0.028341174,0.10933159
đặc biệt,-0.39482236,-0.25028116,0.39448327,-0.45659044,-0.29265442,-0.037651546,0.29628035,-0.22616212,-0.45401075,-0.015424826,0.19901867,-0.091018334,0.02040472,-0.3298767,-0.20459442,-0.54516387,0.08200384,0.26797193,0.2977674,0.3354505,0.20437776,0.23082353,-0.48908523,-0.2728802,0.2471891,-0.10421509,0.14087175,0.09798816,-0.211376,-0.23580466,-0.1735744,0.41378504,-0.14517227,-0.19799565,0.61774695,-0.34709457,0.023304109,-0.4537572,-0.025790691,-0.5879332,0.34969893,0.023712106,0.038112264,0.20421438,0.15753575,0.42151862,-0.07443307,-0.13702026,0.061223086,-0.3519274,0.18503156,0.5805247,0.14793767,0.053085607,-0.66280234,0.08022038,0.36062813,-0.450314,0.5966644,-0.03932373,0.2053099,-0.16362104,-0.26228356,-0.16233277
lịch sử,-0.4653979,-0.38985458,0.07445282,-0.1959192,0.09160468,0.06742995,0.13595867,0.028151847,-0.21326001,0.11992789,-0.38619667,-0.28769502,-0.07967061,0.2618864,-0.36157605,-0.5123128,-0.19396272,0.5943466,0.25104052,0.042155825,0.05833423,0.25860968,-0.17204295,-0.21715456,-0.16654228,-0.4347188,0.04253567,0.28541595,-0.30076748,0.24105552,0.26951936,0.17003624,0.040585864,-0.27408552,0.042688504,-0.101634055,0.29754764,-0.21373944,-0.19717687,0.265096,-0.5861807,0.09505903,-0.0108440155,-0.39353678,-0.10560972,0.41810817,0.18906057,-0.53147817,0.21747273,-0.22657016,0.40061635,0.19442399,-0.38097778,-0.32859764,-0.16572095,0.38591927,0.2468806,-0.38507873,0.08260966,-0.58062357,-0.050299216,-0.23353742,-0.15541556,0.6281604
thương mại,-0.05402496,-0.047485664,-0.028128693,-0.19920374,-0.07811878,-0.057633456,-0.13033608,0.23353353,-0.3059575,0.19684151,0.08039783,0.10934627,-0.36100382,-0.32455933,-0.61681396,0.01908488,-0.05976631,0.062257096,-0.28759736,0.776746,0.26766694,-0.08700064,-0.37009993,-0.17590089,0.071810335,0.22887209,0.14397399,0.1451754,-0.033353478,-0.08684736,0.38733906,-0.23594867,-0.0853173,-0.29899505,-0.19976757,-0.30082318,0.42124918,0.18845831,-0.34207124,0.437049,-0.097757965,-0.121593736,-0.3082357,-0.6691867,0.6105188,0.22155938,-0.09683172,-0.09714343,-0.60453105,-0.42551017,0.578372,0.00028315844,-0.12365633,-0.24488746,-0.16130662,0.4510277,0.37792358,-0.057961345,0.23668496,-0.23371331,0.4142419,0.06316626,-0.069393545,-0.1715834
nhất,0.047802214,-0.4142902,0.33813176,-0.29232898,-0.23017228,0.5025629,0.028291358,-0.512182,-0.05639434,-0.2731203,-0.23863706,-0.24907123,0.23911366,-0.25314727,-0.45185772,0.2113466,0.13451615,0.6920641,-0.005122685,0.43153885,-0.074400045,0.019142814,-0.16609192,-0.5170378,0.17154086,0.10936306,-0.12148456,0.0151372645,-0.3816327,0.18752383,0.17835432,0.052148815,-0.67495054,-0.19031739,-0.261532,0.19613308,0.539997,0.122916095,-0.37824017,0.33575723,0.23489206,0.52150834,-0.4354438,-0.20823869,0.40634838,-0.013880485,0.12818627,-0.501124,0.21712498,-0.21442479,-0.05960362,-0.30910832,-0.4270243,0.14595117,-0.39601922,0.73379886,0.82618666,-0.30365297,-0.021272825,-0.14551418,-0.04051926,-0.25228882,0.0030189473,0.16720402
vùng,0.1463942,-0.5949373,0.4374027,-0.7824805,-0.43500367,-0.26922414,-0.31799915,-0.64363253,-0.22748145,-0.025257884,-0.09452227,-0.337135,-0.13048261,-0.095832564,-0.5861537,-0.7408311,0.52828956,0.21640606,0.17665361,0.35303164,0.093400486,0.19750957,-0.56612366,-0.5508324,0.009653052,0.13525108,-0.21710603,0.35241964,-0.3527217,0.1815851,-0.104473345,0.12069798,-0.46909925,-0.5618628,0.4685863,-0.1344398,0.31350386,-0.43595496,0.08515743,-0.12803185,0.3598437,0.32571554,0.27662218,0.32645813,0.4120931,0.61666536,0.056215573,-0.20232227,-0.16215199,-0.2173036,0.31927544,0.5133461,0.09432995,-0.051361762,-0.44063005,0.56575066,0.6576296,-0.13418762,0.3218972,-0.18593088,0.15442812,-0.096697755,0.04584189,-0.13847312
lửa,0.3107244,-0.11362842,0.46828043,-0.08063394,-0.2940374,0.7188065,-0.17506146,-0.31547472,-0.107695825,0.34913555,-0.0312823,-0.310634,0.22771293,-0.07562759,0.11462201,-0.3951918,-0.10399036,0.5756991,-0.29939058,0.37410894,0.20588185,-0.4381153,-0.4926411,-0.25571173,0.34200212,-0.13011464,0.11957391,-0.23690064,0.47525948,0.35778692,0.14937405,0.069824494,0.14463426,-0.38461187,0.15966418,-0.32468525,0.5385736,-0.19427069,0.2499875,0.2211294,-0.24810117,-0.3728473,-0.5219657,-0.07817289,0.21328752,0.005171497,0.22539459,-0.21307386,0.037753142,-0.34959525,-0.18789302,0.16936044,-0.11452576,-0.3430483,0.038749468,-0.43022937,0.12759238,0.016718622,-0.29969424,-0.33460572,-0.3510794,-0.23126374,0.12793331,-0.3096349
