node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ấy,-0.50089735,0.044050816,0.30445442,0.051448304,-0.13761626,0.062067464,0.12149922,-0.32045192,-0.33981737,0.17553465,-0.54155797,0.08960248,-0.30318886,-0.9037924,-0.5409708,-0.4305802,-0.2955623,1.1098354,-0.4764897,0.18131213,-0.28550202,0.22228253,-0.26394597,0.027692908,-0.16505204,-0.4339047,-0.59538376,-0.06203283,-0.5955114,0.51371306,-0.12219967,-0.67023796,-0.10489277,-0.19901057,-0.12686127,0.079168566,0.43325183,-0.20688273,-0.025483835,-0.07509875,-0.52550274,0.36480838,-0.32472023,-0.008552005,0.57056946,0.3420932,0.40916544,-0.3582493,0.20532572,-0.6561928,0.23004383,0.30716932,-0.9992777,0.88281,-0.4097739,0.3688964,0.4195672,-0.55010235,0.12305797,-0.16338043,-0.7483445,-0.7096356,0.09182065,0.56122327
khí hậu,-0.38529724,-0.16422808,0.26185542,0.30437118,0.088990256,-0.043492436,-0.12734275,0.2749825,-0.2999028,0.39187342,-0.18778087,-0.11170673,-0.061874036,-0.45697954,-0.091857746,-0.2821234,-0.45321146,0.5738654,-0.16171186,0.11758875,-0.08498972,0.0436546,-0.33559972,0.31305975,0.079044,0.081220046,-0.35422722,-0.05198383,0.013656376,0.14333454,-0.22967885,-0.47634313,0.16469958,-0.040299483,0.04752067,-0.23543358,0.31980398,-0.26493344,0.41968924,-0.26757342,-0.4453863,0.1239121,-0.4816547,-0.083406635,0.2920986,0.48567998,0.1687179,-0.39571208,0.35627452,-0.6362003,0.3326666,0.0916015,-0.7242786,0.51564795,-0.69319326,0.073164225,0.20121679,-0.59232444,0.0015095632,-0.4820212,-0.5043029,-0.44625407,0.24965118,0.3870588
suối,-0.09650446,-0.067894906,0.80717313,0.38085267,0.0373294,0.024316015,-0.114529364,-0.08162172,-0.7580196,0.400397,-0.12611397,-0.28385842,-0.114041984,-0.3212319,-0.18278694,-0.06389852,-0.8994767,0.645045,0.015484488,0.1179196,-0.16350906,0.2081289,-0.72529083,-0.034834206,-0.031348247,-0.09162645,-0.12657782,0.030834775,-0.3648054,-0.0021385208,-0.1780609,-0.27627477,0.20654869,-0.08976909,-0.028572373,-0.24424282,0.34822443,-0.56726134,0.2731708,-0.50466806,-0.015262906,0.022506861,-0.25612676,0.071256846,0.1226465,0.39709347,-0.00087745156,-0.6618951,0.5360469,-0.9028194,0.39069614,0.1904887,-0.3863571,0.10753251,-0.6718906,0.15655544,0.19937666,-0.572622,0.08131103,-0.41669762,-0.12998809,-0.17923714,0.17198701,0.055433773
vượt,-0.0013046324,-0.12268942,1.3002632,0.25165895,0.15488714,0.248811,-0.24674019,-0.32951045,-1.0163835,0.28557912,-0.4605153,-0.4688317,-0.37919256,0.005161355,-0.24918677,-0.1655201,-0.96008795,0.812432,-0.17316687,0.1090728,-0.028832695,0.079403736,-0.99900323,-0.5184892,0.25919303,-0.23858632,0.15220131,0.19314681,-0.597599,0.13467598,-0.28790182,-0.13887474,0.3104089,-0.044007048,-0.100561306,-0.2954035,0.3881132,-0.52704906,0.037717618,-0.87169385,-0.027082847,0.025407994,-0.020994645,0.479807,0.33413848,0.41856965,-0.075383976,-0.863157,0.32426488,-1.0842015,0.46000794,0.25462133,-0.13806036,-0.48003373,-0.7337407,-0.1366885,-0.37483087,-0.32245716,0.08376245,-0.37420005,-0.15239516,0.26153874,0.16115928,-0.30888274
với,0.118083,-0.12596513,0.034899898,-0.019105481,0.055119846,0.1949309,0.041328803,0.21398176,0.18816498,0.009516693,0.04827452,0.12636575,-0.1912113,-0.12902558,-0.15013471,-0.5667103,0.023379194,0.47463128,-0.46533063,-0.0027444926,0.49111658,-0.3499439,-0.10830701,-0.29538104,0.30196866,-0.34485498,-0.20042853,0.48223463,0.18684672,0.15501398,0.5022805,0.012011962,0.038478926,-0.363364,0.311362,-0.28349295,-0.13720122,0.02566295,-0.448626,-0.12622327,-0.1723087,-0.1415525,-0.20420903,0.68119174,-0.009966229,0.38375565,-0.16369277,-0.4297666,-0.8053559,-0.7141643,0.09846993,0.20493543,0.052536473,-0.09113718,-0.4224648,-0.41320848,0.1106348,-0.00860978,-0.09249743,-0.7134141,-0.34966528,0.35987124,0.30051655,0.6820118
nóc,-0.15098129,-0.2740022,0.4021973,-0.18125553,-0.16205108,0.5253167,0.1829102,-0.33833277,0.050131418,-0.26632923,-0.5049715,-0.2535555,0.12354979,-0.26511848,-0.49364907,-0.32839316,0.030974256,0.82425654,-0.2760748,0.35678604,0.5243615,-0.6851773,0.22020358,-0.25496465,0.15083039,-0.16190664,0.14574668,-0.15286179,-0.32266387,0.5664474,0.026503978,0.043564677,-0.77209234,-0.033331197,-0.17793614,-0.011657309,0.0030929705,0.26481926,-0.17388979,-0.13200659,-0.048810467,-0.44980943,-0.15656662,0.4507607,0.05181646,0.1126656,-0.21880376,-0.77675,-0.44321203,-0.25508922,-0.20099345,0.021387914,-0.42205837,-0.19648732,-0.7945584,-0.1007931,0.522973,0.5217454,0.12485329,-0.400769,0.01438162,0.25084203,-0.23036091,0.703009
đến,-0.021510176,-0.14632022,1.271828,0.15530258,0.21584828,0.3614183,-0.30416423,-0.25991127,-0.906608,0.24225017,-0.55763,-0.42947605,-0.48487002,0.17771743,-0.19616655,-0.30213368,-0.76586163,0.78659564,-0.3130953,0.11210923,0.15431121,-0.05634308,-0.9702103,-0.64675665,0.4739162,-0.29975697,0.23282638,0.2847433,-0.50018,0.22117196,-0.35586447,-0.054126654,0.41944626,-0.064652964,-0.09023665,-0.3374145,0.2789181,-0.44286302,-0.027324071,-0.94047403,-0.07579311,0.114651196,0.009689062,0.56401706,0.5176662,0.45282963,-0.08744757,-0.8187586,0.16396542,-1.0537716,0.45495817,0.31037015,0.017812563,-0.6230435,-0.71732813,-0.31708476,-0.64192426,-0.18586084,0.0195796,-0.35107946,-0.3095722,0.47187838,0.25055277,-0.4018677
đường,0.17361107,0.026896505,0.62526923,-0.263926,0.01920102,0.7748884,0.13848011,-0.42726558,-0.13321933,-0.021404767,-0.58403087,-0.51265484,0.34073794,0.09323489,-0.6099213,-0.19183242,-0.38901973,0.50607806,0.19009657,0.43088618,0.5086371,-0.5966828,0.07892571,-0.47479314,0.21044004,-0.4636698,0.018680837,-0.66085553,-0.6374426,0.7895216,0.0064860163,-0.07556961,-0.323609,-0.35710198,-0.32246864,0.16976528,0.049530856,0.046801407,-0.025511917,0.09372758,-0.03095938,-0.288383,-0.21371308,0.42601132,0.49317524,0.16805588,-0.20877019,-0.5510262,0.13467444,-0.26475748,0.26802465,0.5834899,-0.3197245,-0.3507417,-0.6897901,0.25086093,0.83856946,0.26851317,0.2887778,-0.101764835,0.17349419,0.1311825,-0.43208048,0.6155576
đầy,0.09373732,-0.12656622,0.12285353,-0.18120457,0.19734377,-0.019394547,-0.5069628,0.40200803,-0.08096779,0.243387,-0.554439,-0.40089542,-0.016562888,-0.34204105,0.4781776,0.06525906,-0.07879616,0.47813386,-0.18463326,0.14121096,-0.018181,-0.4225216,0.17059314,0.042391945,-0.03210616,-0.109471455,-0.27853528,-0.3430053,0.008382173,0.25656775,-0.48533434,-0.35945362,0.32969788,0.33004084,0.22048959,0.011502001,0.57040244,0.013179213,0.31093013,0.1542642,-0.39155054,0.02180785,-0.57446826,0.11206858,0.024144122,0.60863787,0.20466419,-0.2295504,-0.30876637,-0.50511247,0.37071887,0.23813331,-0.35582006,-0.4918414,-0.40676478,0.08132415,0.06181231,-0.41147912,-0.0687435,0.18847996,-0.34232113,-0.16106752,0.2234033,0.5161341
làm nên,-0.38014314,0.12926675,0.23729873,-0.053212985,-0.17548262,0.06317562,0.120366015,-0.40012503,-0.22933099,0.07864129,-0.48751682,0.17374569,-0.35500726,-0.9292212,-0.57295966,-0.36726394,-0.080772646,1.1438315,-0.5762362,0.19625662,-0.3335172,0.2125864,-0.14584747,-0.109905064,-0.1916384,-0.607999,-0.5888615,0.09683141,-0.642049,0.43902022,-0.086960025,-0.59748393,-0.14351143,-0.20844139,-0.12211867,0.14127854,0.38825577,-0.18171524,-0.20195447,0.10670017,-0.40439966,0.4429826,-0.28122094,-0.026654793,0.5148414,0.3337341,0.37348628,-0.22565103,-0.00519899,-0.6260074,0.1716903,0.3156042,-0.87591887,0.8333345,-0.2319192,0.35915628,0.47969273,-0.43716735,0.06520584,0.010273699,-0.762186,-0.66177547,0.09714661,0.6208011
